id,name,brand,category,flavor,weight,weights,price,originalPrice,discount,rating,reviews,description,keyBenefits,nutritionalInfo,inStock,pricingKey,image,image1,image2,image3,images
183,MuscleBlaze Pre Workout WrathX,MuscleBlaze,Pre Workout,Fruit Fury,510G,"[""340G"", ""510G""]",1699,2669,36,4.4,2800,MB IMPAktix pre-workout for explosive energy and focus,"[""Explosive energy"", ""Enhanced focus"", ""Muscle pump""]","Per Serving: 200mg Caffeine, 6g Citrulline, 3.2g Beta-Alanine",true,MB_WRATHX_510G,"""/image/Pre_Workout/MB/warthx_fruit_510g.jpg""","""/image/Pre_Workout/MB/warthx_fruit_510g1.jpg""","""/image/Pre_Workout/MB/warthx_fruit_510g2.jpg""","""/image/Pre_Workout/MB/warthx_fruit_510g3.jpg""",[]
184,MuscleBlaze Pre Workout WrathX,MuscleBlaze,Pre Workout,Cola Frost,340G,"[""340G"", ""510G""]",1199,2099,43,4.4,2800,MB IMPAktix pre-workout for explosive energy and focus,"[""Explosive energy"", ""Enhanced focus"", ""Muscle pump""]","Per Serving: 200mg Caffeine, 6g Citrulline, 3.2g Beta-Alanine",true,MB_WRATHX_340G,"""/image/Pre_Workout/MB/warthx_cola_340g.jpg""","""/image/Pre_Workout/MB/warthx_cola_340g1.jpg""","""/image/Pre_Workout/MB/warthx_cola_340g2.jpg""","""/image/Pre_Workout/MB/warthx_cola_340g3.jpg""",[]
185,MuscleBlaze Pre Workout WrathX,MuscleBlaze,Pre Workout,Cola Frost,510G,"[""340G"", ""510G""]",1699,2669,36,4.4,2800,MB IMPAktix pre-workout for explosive energy and focus,"[""Explosive energy"", ""Enhanced focus"", ""Muscle pump""]","Per Serving: 200mg Caffeine, 6g Citrulline, 3.2g Beta-Alanine",true,MB_WRATHX_510G,"""/image/Pre_Workout/MB/warthx_cola_510g.jpg""","""/image/Pre_Workout/MB/warthx_cola_510g1.jpg""","""/image/Pre_Workout/MB/warthx_cola_510g2.jpg""","""/image/Pre_Workout/MB/warthx_cola_510g3.jpg""",[]
186,Black Beast The Big Daddy Inferno Pre workout,Big Daddy,Pre Workout,Psycopath Punch,300GM,"[""300GM""]",1350,2135,37,4.3,2400,Big Daddy Inferno pre-workout for intense workouts,"[""Intense energy"", ""Performance boost"", ""Endurance support""]","Per Serving: 175mg Caffeine, Pre-workout blend",true,BD_PRE_300GM,"""/image/Pre_Workout/BigDaddy/FruitPrinch_300g.jpg""","""/image/Pre_Workout/BigDaddy/FruitPrinch_300g1.jpg""","""/image/Pre_Workout/BigDaddy/FruitPrinch_300g2.jpg""","""/image/Pre_Workout/BigDaddy/FruitPrinch_300g3.jpg""",[]
187,GNC Pre Performance Pre-Workout,GNC,Pre Workout,Fruit Punch,360GM,"[""360GM""]",999,1869,47,4.5,3600,GNC Pro Performance pre-workout for elite athletes,"[""Pro performance"", ""Mental focus"", ""Power & strength""]","Per Serving: 200mg Caffeine, 5g Creatine, 3g Beta-Alanine",true,GNC_PRE_PER_360GM,"""/image/Pre_Workout/Gnc/fruit_punch_340gm.webp""","""/image/Pre_Workout/Gnc/ruit_punch_340gm1webp""","""/image/Pre_Workout/Gnc/fruit_punch_340gm2.webp""","""/image/Pre_Workout/Gnc/fruit_punch_340gm3.webp""",[]
195,GNC L-ARGININE 1100mg,GNC,Pre Workout,Unflavoured,90N,"[""90N""]",799,1329,40,4.4,2200,GNC L-Arginine for nitric oxide production and muscle pump,"[""Nitric oxide boost"", ""Muscle pump"", ""Circulation support""]",Per Serving: 1000mg L-Arginine,true,GNC_L_ARG_60N,"""/image/Pre_Workout/Gnc/Arginine_90N.jpg""","""/image/Pre_Workout/Gnc/Arginine_90N1.jpg""","""/image/Pre_Workout/Gnc/Arginine_90N2.jpg""","""/image/Pre_Workout/Gnc/Arginine_90N3.jpg""",[]
188,BIGMUSCLE Karnage PreWorkout,BigMuscle,Pre Workout,Watermelon Lime,300GM,"[""300GM""]",1149,1849,38,4.4,3200,BigMuscle Karnage pre-workout for maximum performance,"[""Maximum pump"", ""Energy surge"", ""Enhanced endurance""]","Per Serving: 180mg Caffeine, 4g Citrulline, 2.5g Beta-Alanine",true,BM_KARN_PRE_300GM,"""/image/Pre_Workout/BigMuscle/Watermelon_lime_300gm.jpg""","""/image/Pre_Workout/BigMuscle/Watermelon_lime_300gm1.jpg""","""/image/Pre_Workout/BigMuscle/Watermelon_lime_300gm2.jpg""","""/image/Pre_Workout/BigMuscle/Watermelon_lime_300gm3.jpg""",[]
189,BIGMUSCLE Karnage PreWorkout,BigMuscle,Pre Workout,Arctic Blast,300GM,"[""300GM""]",1149,1849,38,4.4,3200,BigMuscle Karnage pre-workout for maximum performance,"[""Maximum pump"", ""Energy surge"", ""Enhanced endurance""]","Per Serving: 180mg Caffeine, 4g Citrulline, 2.5g Beta-Alanine",true,BM_KARN_PRE_300GM,"""/image/Pre_Workout/BigMuscle/Artic_blast_300gm.jpg""","""/image/Pre_Workout/BigMuscle/Artic_blast_300gm1.jpg""","""/image/Pre_Workout/BigMuscle/Artic_blast_300gm2.jpg""","""/image/Pre_Workout/BigMuscle/Artic_blast_300gm3.jpg""",[]
190,BIGMUSCLE Karnage PreWorkout,BigMuscle,Pre Workout,Sex On The Beach,300GM,"[""300GM""]",1149,1849,38,4.4,3200,BigMuscle Karnage pre-workout for maximum performance,"[""Maximum pump"", ""Energy surge"", ""Enhanced endurance""]","Per Serving: 180mg Caffeine, 4g Citrulline, 2.5g Beta-Alanine",true,BM_KARN_PRE_300GM,"""/image/Pre_Workout/BigMuscle/sex_on_beach_300gm.jpg""","""/image/Pre_Workout/BigMuscle/sex_on_beach_300gm1.jpg""","""/image/Pre_Workout/BigMuscle/sex_on_beach_300gm2.jpg""","""/image/Pre_Workout/BigMuscle/sex_on_beach_300gm3.jpg""",[]
194,Fast&Up Citrulline Malate,Fast & Up,Pre Workout,Unflavoured,200GM,"[""200GM""]",751,1155,35,4.2,1800,Fast & Up Citirun for nitric oxide boost and muscle pump,"[""Pure citrulline"", ""Enhanced pump"", ""Better blood flow""]",Per Serving: 5g L-Citrulline,true,FU_CITR_200GM,"""/image/Pre_Workout/FAST_&_UP_CITRULIN/unflavoured_200gm.jpg""","""/image/Pre_Workout/FAST_&_UP_CITRULIN/unflavoured_200gm1.jpg""","""/image/Pre_Workout/FAST_&_UP_CITRULIN/unflavoured_200gm2.jpg""","""/image/Pre_Workout/FAST_&_UP_CITRULIN/unflavoured_200gm3.jpg""",[]
196,MuscleBlaze Liquid L-Carnitine 1100mg,MuscleBlaze,Weight Loss,Key Lime,450ML,"[""450ML""]",599,717,16,4.5,4200,L-Carnitine for fat burning,"[""Fat burning"", ""Energy boost"", ""Weight management""]",Per Serving: L-Carnitine 1100mg,true,MB_LC_1100MG,"""/image/Weight_loss/MB/L_carnitine_keylime_1100_450ml.jpg""","""/image/Weight_loss/MB/L_carnitine_keylime_1100_450ml1.jpg""","""/image/Weight_loss/MB/L_carnitine_keylime_1100_450ml2.jpg""","""/image/Weight_loss/MB/L_carnitine_keylime_1100_450ml3.jpg""",[]
197,MuscleBlaze Liquid L-Carnitine 1100mg,MuscleBlaze,Weight Loss,Tangy Orange,450ML,"[""450ML""]",599,717,16,4.5,3900,L-Carnitine for fat burning,"[""Fat burning"", ""Energy boost"", ""Weight management""]",Per Serving: L-Carnitine 1100mg,true,MB_LC_1100MG,"""/image/Weight_loss/MB/L_carnitine_tangyorange_1100_450ml.jpg""","""/image/Weight_loss/MB/L_carnitine_tangyorange_1100_450ml1.jpg""","""/image/Weight_loss/MB/L_carnitine_tangyorange_1100_450ml2.jpg""","""/image/Weight_loss/MB/L_carnitine_tangyorange_1100_450ml3.jpg""",[]
198,MuscleBlaze Liquid L-Carnitine PRO - 3300mg,MuscleBlaze,Weight Loss,Key Lime,450ML,"[""450ML""]",1499,1609,7,4.3,2400,MB L-Carnitine 3300mg for fat burning and energy,"[""Fat metabolism"", ""Energy production"", ""Performance support""]",Per Serving: 3300mg L-Carnitine,true,MB_LC_PRO_3300MG,"""/image/Weight_loss/MB/L_carnitine_keylime_3300_450ml.jpg""","""/image/Weight_loss/MB/L_carnitine_keylime_3300_450ml1.jpg""","""/image/Weight_loss/MB/L_carnitine_keylime_3300_450ml2.jpg""","""/image/Weight_loss/MB/L_carnitine_keylime_3300_450ml3.jpg""",[]
199,MuscleBlaze Liquid L-Carnitine PRO - 3300mg,MuscleBlaze,Weight Loss,Tangy Orange,450ML,"[""450ML""]",1499,1609,7,4.3,2400,MB L-Carnitine 3300mg for fat burning and energy,"[""Fat metabolism"", ""Energy production"", ""Performance support""]",Per Serving: 3300mg L-Carnitine,true,MB_LC_PRO_3300MG,"""/image/Weight_loss/MB/L_carnitine_tangyorange_3300_450ml.jpg""","""/image/Weight_loss/MB/L_carnitine_tangyorange_3300_450ml1.jpg""","""/image/Weight_loss/MB/L_carnitine_tangyorange_3300_450ml2.jpg""","""/image/Weight_loss/MB/L_carnitine_tangyorange_3300_450ml3.jpg""",[]
203,MuscleBlaze MB Fat Burner PRO,MuscleBlaze,Weight Loss,Unflavoured,60N,"[""60N""]",849,1029,17,4.4,3500,Fat burner for weight loss,"[""Accelerates fat burning"", ""Boosts metabolism"", ""Natural ingredients""]",Per Capsule: Green Tea Extract 500mg,true,MB_BURNER_PRO_60N,"""/image/Weight_loss/MB/Burnur_pro_60N.jpg""","""/image/Weight_loss/MB/Burnur_pro_60N1.jpg""","""/image/Weight_loss/MB/Burnur_pro_60N2.jpg""","""/image/Weight_loss/MB/Burnur_pro_60N3.jpg""",[]
200,GNC Triple Strength L-Carnitine Liquid 3000mg,GNC,Weight Loss,Orange,450ML,"[""450ML""]",1399,2049,32,4.5,3200,GNC L-Carnitine 3000mg for fat loss and athletic performance,"[""Premium quality"", ""Fat oxidation"", ""Endurance support""]",Per Serving: 3000mg L-Carnitine,true,GNC_TRI_LC,"""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml1.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml2.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml3.webp""",[]
509,GNC L-Carnitine 3000mg for Weight Loss,GNC,Weight Loss,Lemon,30N,"[""30N""]",649,849,24,4.5,3200,GNC L-Carnitine 3000mg for fat loss and athletic performance,"[""Premium quality"", ""Fat oxidation"", ""Endurance support""]",Per Serving: 3000mg L-Carnitine,true,GNC_LC_3000MG,"""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml1.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml2.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml3.webp""",[]
513,GNC L-Carnitine 3000mg for Weight Loss,GNC,Weight Loss,Orange,30N,"[""30N""]",649,849,24,4.5,3200,GNC L-Carnitine 3000mg for fat loss and athletic performance,"[""Premium quality"", ""Fat oxidation"", ""Endurance support""]",Per Serving: 3000mg L-Carnitine,true,GNC_LC_3000MG,"""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml1.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml2.webp""","""/image/Weight_loss/Gnc/L_carnitine_3000mg_450ml3.webp""",[]
204,WELLBEINGS Apple Cider Vinegar,WELLBEINGS,Weight Loss,Natural,500ml,"[""500ml""]",385,649,41,4.2,1800,Apple Cider Vinegar for weight management and digestive health,"[""Weight management"", ""Digestive support"", ""Natural detox""]",Per Serving: Pure Apple Cider Vinegar with Mother,true,WB_ACV_500ML,"""/image/Weight_loss/Apple_cider/Apple_cider_vinegar_500ml.jpg""","""/image/Weight_loss/Apple_cider/Apple_cider_vinegar_500ml1.jpg""","""/image/Weight_loss/Apple_cider/Apple_cider_vinegar_500ml2.jpg""","""/image/Weight_loss/Apple_cider/Apple_cider_vinegar_500ml3.jpg""",[]
205,MuscleBlaze L-Glutamine,MuscleBlaze,Recovery,Unflavoured,250GM,"[""250GM""]",799,1029,22,4.6,3800,L-Glutamine for muscle recovery,"[""Muscle recovery"", ""Immune support"", ""Reduces soreness""]",Per Serving: L-Glutamine 5g,true,MB_L_GLUT,"""/image/Recovery/mb_l_glutamine_250gm.jpg""","""/image/Recovery/mb_l_glutamine_250gm1.jpg""","""/image/Recovery/mb_l_glutamine_250gm2.jpg""","""/image/Recovery/mb_l_glutamine_250gm3.jpg""",[]
206,GNC Pro Performance L-GLUTAMINE,GNC,Recovery,Unflavoured,250GM,"[""250GM""]",699,1159,40,4.5,3200,GNC L-Glutamine for recovery,"[""Muscle recovery"", ""Immune support"", ""Reduces soreness""]",Per Serving: L-Glutamine 5g,true,GNC_PRO_L_GLUT,"""/image/Recovery/gnc_l_glutamine_250gm.jpg""","""/image/Recovery/gnc_l_glutamine_250gm.jpg""","""/image/Recovery/gnc_l_glutamine_250gm.jpg""","""/image/Recovery/gnc_l_glutamine_250gm.jpg""",[]
207,MuscleBlaze BCAA Pro Essential Amino Acids,MuscleBlaze,Intra Workout,Green Apple,450G,"[""240GM"", ""450GM""]",1499,2299,35,4.6,4500,BCAA for intra-workout endurance,"[""2:1:1 BCAA ratio"", ""Reduces fatigue"", ""Muscle recovery""]",Per Serving: BCAAs 7g (2:1:1 ratio),true,MB_BCAA_PRO_450,"""/image/Intra_Workout/Mb_bcaa_pro_greenApple_450g.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_greenApple_450g1.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_greenApple_450g2.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_greenApple_450g3.jpg""",[]
208,MuscleBlaze BCAA Pro Essential Amino Acids,MuscleBlaze,Intra Workout,Watermelon,450G,"[""240GM"", ""450GM""]",1499,2299,35,4.6,4200,BCAA for intra-workout endurance,"[""2:1:1 BCAA ratio"", ""Reduces fatigue"", ""Muscle recovery""]",Per Serving: BCAAs 7g (2:1:1 ratio),true,MB_BCAA_PRO_450,"""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_450g.webp""","""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_450g1.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_450g2.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_450g3.jpg""",[]
209,MuscleBlaze BCAA Pro Essential Amino Acids,MuscleBlaze,Intra Workout,Green Apple,250GM,"[""250GM"", ""450GM""]",699,1099,36,4.4,2600,MB BCAA Pro for muscle recovery and endurance,"[""Muscle recovery"", ""Anti-catabolic"", ""Enhanced endurance""]",Per Serving: 7g BCAAs (2:1:1 Ratio),true,MB_BCAA_PRO_240,"""/image/Intra_Workout/Mb_bcaa_pro_greenApple_250g.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_greenApple_250g1.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_greenApple_250g2.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_greenApple_250g3.jpg""",[]
210,MuscleBlaze BCAA Pro Essential Amino Acids,MuscleBlaze,Intra Workout,Watermelon,250GM,"[""250GM"", ""450GM""]",699,1099,36,4.4,2600,MB BCAA Pro for muscle recovery and endurance,"[""Muscle recovery"", ""Anti-catabolic"", ""Enhanced endurance""]",Per Serving: 7g BCAAs (2:1:1 Ratio),true,MB_BCAA_PRO_240,"""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_250g.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_250g1.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_250g2.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Watermelon_250g3.jpg""",[]
510,ON BCAA 5000 POWDER,Optimum Nutrition(ON),Intra Workout,Watermelon,250GM,"[""250GM""]",867,1239,30,4.4,2600,ON BCAA Pro for muscle recovery and endurance,"[""Muscle recovery"", ""Anti-catabolic"", ""Enhanced endurance""]",Per Serving: 7g BCAAs (2:1:1 Ratio),true,ON_BCCA_5000,"""/image/Intra_Workout/Mb_bcaa_pro_Green_apple_250gm.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Green_apple_250gm1.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Green_apple_250gm2.jpg""","""/image/Intra_Workout/Mb_bcaa_pro_Green_apple_250gm3.jpg""",[]
211,Calcium Plus 1000mg with Magnesium and Vitamin D3,GNC,Minerals & Health,Unflavoured,60N,"[""60N""]",329,399,18,4.4,2200,GNC Calcium Plus for strong bones and teeth,"[""Bone health"", ""Dental support"", ""Calcium absorption""]","Per Serving: 1000mg Calcium, Vitamin D3",true,GNC_CAL_1000MG,"""/image/Minerals_Health/gnc_calcium_plus_60n.jpg""","""/image/Minerals_Health/gnc_calcium_plus_60n1.webp""","""/image/Minerals_Health/gnc_calcium_plus_60n2.webp""","""/image/Minerals_Health/gnc_calcium_plus_60n3.webp""",[]
212,GNC Zinc Magnesium Amino (ZMA) Complex,GNC,Minerals & Health,Unflavoured,60N,"[""60N""]",499,889,44,4.5,2800,GNC Zinc Magnesium for immunity and recovery,"[""Immune support"", ""Muscle recovery"", ""Sleep quality""]","Per Serving: 30mg Zinc, 450mg Magnesium, Vitamin B6",true,GNC_ZINC,"""/image/Minerals_Health/gnc_zinc_60n.jpg""","""/image/Minerals_Health/gnc_zinc_60n1.webp""","""/image/Minerals_Health/gnc_zinc_60n2.webp""","""/image/Minerals_Health/gnc_zinc_60n3.webp""",[]
213,GNC Marine Collagen Powder,GNC,Beauty,Lemon,200G,"[""200G""]",999,1779,44,4.6,3400,"GNC Collagen for skin, hair, and joint health","[""Skin elasticity"", ""Hair & nail health"", ""Joint support""]",Per Serving: 10g Hydrolyzed Collagen Peptides,true,GNC_MAR_COLL_POW,"""/image/Minerals_Health/gnc_collagen_lemon_200g.jpg""","""/image/Minerals_Health/gnc_collagen_lemon_200g1.webp""","""/image/Minerals_Health/gnc_collagen_lemon_200g2.webp""","""/image/Minerals_Health/gnc_collagen_lemon_200g3.webp""",[]
214,GNC Marine Collagen Powder,GNC,Beauty,Orange,200G,"[""200G""]",999,1779,44,4.6,3400,"GNC Collagen for skin, hair, and joint health","[""Skin elasticity"", ""Hair & nail health"", ""Joint support""]",Per Serving: 10g Hydrolyzed Collagen Peptides,true,GNC_MAR_COLL_POW,"""/image/Minerals_Health/gnc_collagen_orange_200g.jpg""","""/image/Minerals_Health/gnc_collagen_orange_200g1.webp""","""/image/Minerals_Health/gnc_collagen_orange_200g2.webp""","""/image/Minerals_Health/gnc_collagen_orange_200g3.webp""",[]
511,WELLBEINGS VITAMIN C & ZINC 1100MG,WELLBEINGS,Beauty,Zesty Orange,16N,"[""16N""]",319,399,20,4.6,3400,N/A,"[""Skin elasticity"", ""Hair & nail health"", ""Joint support""]",Per Serving: 10g Hydrolyzed Collagen Peptides,true,WB_VC_ZINC_1100MG,"""/image/Minerals_Health/gnc_collagen_orange_200g.jpg""",,,,[]
215,MyFitness Peanut Butter Smooth,MyFitness,Peanut Butter & Oats,Chocolate,1.25KG,"[""227G"", ""510G"", ""1.25KG""]",459,669,31,4.7,8500,High protein peanut butter,"[""High protein"", ""No added sugar"", ""Great taste""]","Per 32g: Protein 10g, Carbs 6g, Fat 14g",true,MF_S_chocolate_1_25,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_1.25kg.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_1.25kg1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_1.25kg2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_1.25kg3.jpg""",[]
216,MyFitness Peanut Butter Smooth,MyFitness,Peanut Butter & Oats,Dark Chocolate,510G,"[""227G"", ""510G"", ""1.25KG""]",269,359,25,4.7,7800,High protein peanut butter,"[""High protein"", ""No added sugar"", ""Great taste""]","Per 32g: Protein 10g, Carbs 6g, Fat 14g",true,MF_S_dark_chocolate_510,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g3.jpg""",[]
600,MyFitness Peanut Butter Smooth,MyFitness,Peanut Butter & Oats,Chocolate,510G,"[""227G"", ""510G"", ""1.25KG""]",240,299,20,4.7,7800,High protein peanut butter,"[""High protein"", ""No added sugar"", ""Great taste""]","Per 32g: Protein 10g, Carbs 6g, Fat 14g",true,MF_S_chocolate_510,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_dark_choc_510g3.jpg""",[]
217,MyFitness Peanut Butter Smooth,MyFitness,Peanut Butter & Oats,Chocolate,227G,"[""227G"", ""510G"", ""1.25KG""]",149,159,6,4.5,5200,MyFitness smooth peanut butter with dark chocolate,"[""High protein"", ""No added sugar"", ""Smooth texture""]","Per Serving: 7g Protein, Healthy Fats",true,MF_S_chocolate_227,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_227.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_2271.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_2272.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_smooth_choc_2273.jpg""",[]
219,MyFitness Peanut Butter Crunchy,MyFitness,Peanut Butter & Oats,Chocolate,1KG,"[""227G"", ""510G"", ""1.2KG""]",459,669,31,4.5,5200,MyFitness smooth peanut butter with chocolate,"[""High protein"", ""No added sugar"", ""Smooth texture""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRU_chocolate_1200,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_1kg.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_1kg1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_1kg2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_1kg3.jpg""",[]
219,MyFitness Peanut Butter Crunchy,MyFitness,Peanut Butter & Oats,Dark Chocolate,1KG,"[""227G"", ""510G"", ""1KG""]",449,669,33,4.5,5200,MyFitness smooth peanut butter with chocolate,"[""High protein"", ""No added sugar"", ""Smooth texture""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRU_dark_chocolate_1000,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_1kg.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_1kg1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_1kg2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_1kg3.jpg""",[]
218,MyFitness Peanut Butter Crunchy,MyFitness,Peanut Butter & Oats,Chocolate,510G,"[""227G"", ""510G"", ""1KG""]",240,299,20,4.5,4800,MyFitness crunchy peanut butter with dark chocolate,"[""High protein"", ""Crunchy texture"", ""Real peanut pieces""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRU_chocolate_510,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g3.jpg""",[]
601,MyFitness Peanut Butter Crunchy,MyFitness,Peanut Butter & Oats,Dark Chocolate,510G,"[""227G"", ""510G"", ""1KG""]",269,359,25,4.5,4800,MyFitness crunchy peanut butter with dark chocolate,"[""High protein"", ""Crunchy texture"", ""Real peanut pieces""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRU_dark_chocolate_510,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_dark_choc_510g3.jpg""",[]
220,MyFitness Peanut Butter Crunchy,MyFitness,Peanut Butter & Oats,Chocolate,227G,"[""227G"", ""510G"", ""1KG""]",149,159,6,4.5,4800,MyFitness crunchy peanut butter with chocolate,"[""High protein"", ""Crunchy texture"", ""Real peanut pieces""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRU_chocolate_227,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_227g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_227g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_227g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crunchy_choc_227g3.jpg""",[]
221,MyFitness Peanut Butter Crispy,MyFitness,Peanut Butter & Oats,Chocolate,227G,"[""227G"", ""1.20KG""]",149,159,6,4.4,3600,MyFitness crispy peanut butter with chocolate,"[""High protein"", ""Extra crispy"", ""Unique texture""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRI_chocolate_227,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g3.jpg""",[]
602,MyFitness Peanut Butter Crispy,MyFitness,Peanut Butter & Oats,Chocolate,1.20G,"[""227G"", ""1.20KG""]",459,669,31,4.4,3600,MyFitness crispy peanut butter with chocolate,"[""High protein"", ""Extra crispy"", ""Unique texture""]","Per Serving: 7g Protein, Healthy Fats",true,MF_CRI_chocolate_1200,"""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g1.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g2.jpg""","""/image/Peanut_butter_oats/my_fitness_peanut_butter_crispy_choc_227g3.jpg""",[]
801,Pintola Peanut Butter Crunchy,Pintola,Peanut Butter & Oats,Dark Chocolate,510G,"[""510G"", ""1KG""]",299,355,16,4.4,32000,Crunchy peanut butter blended with rich dark chocolate,"[ ""Good source of plant protein"", ""Crunchy texture with real peanut pieces"", ""No cholesterol & trans fat"" ]","Per serving (32g): ~10g protein, healthy fats, low sugar",true,PINTOLA_CRUNCHY_DARK_CHOC_510,"""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_510g.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_510g1.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_510g2.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_510g3.jpg""",[]
